customer_name,customer_gender,customer_id,product_name,product_price,product_category,customer_city,customer_state,month,year,customer_new_or_return,,
Sue Edmunds,F,1640,Product 76,80,Kitchen,Sydney,NSW,3,2014,new,,
Sue Edmunds,F,1640,Product 23,49,Bathroom,Sydney,NSW,3,2014,return,,
Sue Edmunds,F,1640,Product 4,19,Accessories,Sydney,NSW,4,2014,return,,
Sue Edmunds,F,1640,Product 64,94,Clothes-Women,Sydney,NSW,4,2014,return,,
Sue Edmunds,F,1640,Product 102,50,Household,Sydney,NSW,7,2014,return,,
Sue Edmunds,F,1640,Product 90,40,Household,Sydney,NSW,8,2014,return,,
Sue Edmunds,F,1640,Product 75,90,Bathroom,Sydney,NSW,10,2014,return,,
Grace Allan,F,1646,Product 29,129,Shoes,Sydney,NSW,5,2014,new,,
Grace Allan,F,1646,Product 16,29,Bathroom,Sydney,NSW,7,2014,return,,
Grace Allan,F,1646,Product 10,15,Shoes,Sydney,NSW,10,2014,return,,
Lily Walker,F,1657,Product 2,39,Bathroom,Sydney,NSW,1,2014,new,,
Lily Walker,F,1657,Product 27,26,Shoes,Sydney,NSW,2,2014,return,,
Lily Walker,F,1657,Product 5,35,Shoes,Sydney,NSW,2,2014,return,,
Lily Walker,F,1657,Product 7,9,Shoes,Sydney,NSW,2,2014,return,,
Lily Walker,F,1657,Product 23,49,Shoes,Sydney,NSW,3,2014,return,,
Lily Walker,F,1657,Product 4,19,Household,Sydney,NSW,4,2014,return,,
Lily Walker,F,1657,Product 69,74,Bathroom,Sydney,NSW,4,2014,return,,
Lily Walker,F,1657,Product 18,24,Household,Sydney,NSW,4,2014,return,,
Lily Walker,F,1657,Product 16,29,Shoes,Sydney,NSW,7,2014,return,,
Lily Walker,F,1657,Product 2,39,Shoes,Sydney,NSW,7,2014,return,,
Lily Walker,F,1657,Product 15,99,Shoes,Sydney,NSW,8,2014,return,,
Lily Walker,F,1657,Product 15,99,Shoes,Sydney,NSW,10,2014,return,,
Lily Walker,F,1657,Product 14,34,Bathroom,Sydney,NSW,12,2014,return,,
Lily Walker,F,1657,Product 4,19,Bathroom,Sydney,NSW,12,2014,return,,
Lily Walker,F,1657,Product 16,29,Bathroom,Sydney,NSW,12,2014,return,,
Lily Walker,F,1657,Product 4,19,Shoes,Sydney,NSW,12,2014,return,,
Lily Walker,F,1657,Product 4,19,Shoes,Sydney,NSW,12,2014,return,,
Alexandra Cameron,F,1658,Product 19,89,Outerwear,Melbourne,VIC,2,2014,new,,
Alexandra Cameron,F,1658,Product 15,99,Clothes-Women,Melbourne,VIC,4,2014,return,,
Alexandra Cameron,F,1658,Product 23,49,Shoes,Sydney,NSW,7,2014,return,,
Alexandra Cameron,F,1658,Product 4,19,Shoes,Sydney,NSW,7,2014,return,,
Alexandra Cameron,F,1658,Product 16,29,Shoes,Sydney,NSW,8,2014,return,,
Alexandra Cameron,F,1658,Product 7,9,Shoes,Sydney,NSW,9,2014,return,,
Alexandra Cameron,F,1658,Product 30,45,Shoes,Sydney,NSW,9,2014,return,,
Alexandra Cameron,F,1658,Product 16,29,Shoes,Sydney,NSW,10,2014,return,,
Alexandra Cameron,F,1658,Product 19,89,Shoes,Sydney,NSW,11,2014,return,,
Alexandra Cameron,F,1658,Product 28,12,Shoes,Sydney,NSW,11,2014,return,,
Alexandra Cameron,F,1658,Product 16,29,Shoes,Sydney,NSW,11,2014,return,,
Alexandra Cameron,F,1658,Product 2,39,Outerwear,Melbourne,VIC,11,2014,return,,
Alexandra Cameron,F,1658,Product 14,34,Shoes,Sydney,NSW,12,2014,return,,
Alexandra Cameron,F,1658,Product 4,19,Shoes,Sydney,NSW,12,2014,return,,
Alexandra Cameron,F,1658,Product 16,29,Shoes,Sydney,NSW,12,2014,return,,
Alexandra Cameron,F,1658,Product 4,19,Shoes,Sydney,NSW,12,2014,return,,
Leah Grant,F,1698,Product 4,19,Shoes,Sydney,NSW,10,2014,new,,
Leah Grant,F,1698,Product 21,79,Furniture,Melbourne,VIC,12,2014,return,,
Leah Grant,F,1698,Product 4,19,Household,Sydney,NSW,12,2014,return,,
Chloe Howard,F,1702,Product 16,29,Shoes,Sydney,NSW,3,2014,new,,
Chloe Howard,F,1702,Product 15,99,Household,Melbourne,VIC,3,2014,return,,
Chloe Howard,F,1702,Product 4,19,Shoes,Sydney,NSW,5,2014,return,,
Chloe Howard,F,1702,Product 71,169,Kitchen,Sydney,NSW,6,2014,return,,
Chloe Howard,F,1702,Product 84,155,Household,Melbourne,VIC,10,2014,return,,
Mary Reid,F,1722,Product 68,95,Furniture,Melbourne,VIC,1,2014,new,,
Mary Reid,F,1722,Product 2,39,Shoes,Sydney,NSW,3,2014,return,,
Mary Reid,F,1722,Product 19,89,Furniture,Melbourne,VIC,7,2014,return,,
Mary Reid,F,1722,Product 19,89,Shoes,Sydney,NSW,7,2014,return,,
Mary Reid,F,1722,Product 67,88,Bathroom,Melbourne,VIC,7,2014,return,,
Mary Reid,F,1722,Product 4,19,Shoes,Sydney,NSW,10,2014,return,,
Melanie Clark,F,1726,Product 5,35,Bathroom,Sydney,NSW,10,2014,new,,
Melanie Clark,Unknown,1726,Product 2,39,Bathroom,Sydney,NSW,10,2014,return,,
Fiona James,F,1728,Product 118,8,Bathroom,Melbourne,VIC,7,2014,new,,
Fiona James,F,1728,Product 23,49,Shoes,Sydney,NSW,10,2014,return,,
Fiona James,F,1728,Product 119,34.95,Shoes,Sydney,NSW,11,2014,return,,
Natalie Peters,F,1739,Product 48,349,Household,Melbourne,VIC,2,2014,new,,
Natalie Peters,F,1739,Product 23,49,Accessories,Melbourne,VIC,10,2014,return,,
Natalie Peters,F,1739,Product 18,24,Shoes,Sydney,NSW,12,2014,return,,
Natalie Peters,F,1739,Product 18,24,Shoes,Sydney,NSW,12,2014,return,,
Lisa Allan,F,1758,Product 62,75,Bathroom,Melbourne,VIC,1,2014,new,,
Lisa Allan,F,1758,Product 23,49,Bathroom,Melbourne,VIC,3,2014,return,,
Lisa Allan,F,1758,Product 5,35,Bathroom,Melbourne,VIC,3,2014,return,,
Lisa Allan,F,1758,Product 62,75,Bathroom,Melbourne,VIC,4,2014,return,,
Lisa Allan,F,1758,Product 2,39,Bathroom,Melbourne,VIC,8,2014,return,,
Lisa Allan,F,1758,Product 23,49,Clothes-Women,Melbourne,VIC,10,2014,return,,
Lisa Allan,F,1758,Product 12,59,Shoes,Brisbane,QLD,11,2014,return,,
Sally Jones,F,1760,Product 15,99,Clothes-Women,Sydney,NSW,4,2014,new,,
Sally Jones,F,1760,Product 12,59,Clothes-Women,Sydney,NSW,8,2014,return,,
Sally Jones,F,1760,Product 15,99,Clothes-Women,Sydney,NSW,8,2014,return,,
Sally Jones,F,1760,Product 5,35,Shoes,Sydney,NSW,10,2014,return,,
Una Duncan,F,1762,Product 2,39,Shoes,Sydney,NSW,2,2014,new,,
Una Duncan,F,1762,Product 23,49,Bathroom,Sydney,NSW,10,2014,return,,
Una Duncan,F,1762,Product 4,19,Shoes,Sydney,NSW,10,2014,return,,
Michelle Henderson,F,1779,Product 16,29,Clothes-Women,Sydney,NSW,2,2014,new,,
Michelle Henderson,F,1779,Product 23,49,Shoes,Sydney,NSW,3,2014,return,,
Michelle Henderson,F,1779,Product 2,39,Outerwear,Sydney,NSW,3,2014,return,,
Michelle Henderson,F,1779,Product 12,59,Clothes-Women,Sydney,NSW,3,2014,return,,
Michelle Henderson,F,1779,Product 2,39,Outerwear,Sydney,NSW,10,2014,return,,
Michelle Henderson,F,1779,Product 5,35,Accessories,Sydney,NSW,12,2014,return,,
Diana Edmunds,F,1789,Product 87,159,Clothes-Women,Melbourne,VIC,1,2014,new,,
Diana Edmunds,F,1789,Product 79,60,Kitchen,Sydney,NSW,3,2014,return,,
Diana Edmunds,F,1789,Product 12,59,Clothes-Women,Melbourne,VIC,7,2014,return,,
Diana Edmunds,F,1789,Product 4,19,Clothes-Women,Melbourne,VIC,10,2014,return,,
Zoe Skinner,F,1790,Product 63,37,Shoes,Sydney,NSW,1,2014,new,,
Zoe Skinner,F,1790,Product 4,19,Shoes,Sydney,NSW,5,2014,return,,
Zoe Skinner,F,1790,Product 4,19,Shoes,Sydney,NSW,10,2014,return,,
Zoe Skinner,F,1790,Product 4,19,Shoes,Sydney,NSW,12,2014,return,,
Andrew Vance,M,1817,Product 4,19,Shoes,Sydney,NSW,1,2014,new,,
Andrew Vance,M,1817,Product 1,16,Accessories,Melbourne,VIC,1,2014,return,,
Andrew Vance,M,1817,Product 5,35,Shoes,Sydney,NSW,3,2014,return,,
Andrew Vance,M,1817,Product 75,90,Household,Melbourne,VIC,9,2014,return,,
Andrew Vance,M,1817,Product 23,49,Household,Melbourne,VIC,10,2014,return,,
Joanne Black,F,1832,Product 16,29,Shoes,Sydney,NSW,10,2014,new,,
Joanne Black,F,1832,Product 17,149,Shoes,Sydney,NSW,10,2014,return,,
Anna Harris,F,1842,Product 10,15,Bathroom,Melbourne,VIC,2,2014,new,,
Anna Harris,F,1842,Product 30,45,Bathroom,Melbourne,VIC,2,2014,return,,
Anna Harris,F,1842,Product 61,44,Bathroom,Melbourne,VIC,3,2014,return,,
Anna Harris,F,1842,Product 16,29,Outerwear,Sydney,NSW,4,2014,return,,
Anna Harris,F,1842,Product 22,28,Bathroom,Melbourne,VIC,5,2014,return,,
Anna Harris,F,1842,Product 16,29,Bathroom,Melbourne,VIC,5,2014,return,,
Anna Harris,F,1842,Product 16,29,Furniture,Melbourne,VIC,6,2014,return,,
Anna Harris,F,1842,Product 115,36,Shoes,Sydney,NSW,10,2014,return,,
Anna Harris,F,1842,Product 26,55,Shoes,Sydney,NSW,10,2014,return,,
Megan Dickens,F,1874,Product 23,49,Shoes,Sydney,NSW,4,2014,new,,
Megan Dickens,F,1874,Product 19,89,Shoes,Sydney,NSW,4,2014,return,,
Megan Dickens,F,1874,Product 19,89,Shoes,Sydney,NSW,10,2014,return,,
Sophie Mackenzie,F,1877,Product 116,7,Household,Sydney,NSW,2,2014,new,,
Sophie Mackenzie,F,1877,Product 7,9,Household,Sydney,NSW,2,2014,return,,
Sophie Mackenzie,F,1877,Product 11,119,Shoes,Sydney,NSW,2,2014,return,,
Sophie Mackenzie,F,1877,Product 15,99,Shoes,Sydney,NSW,4,2014,return,,
Sophie Mackenzie,F,1877,Product 16,29,Shoes,Sydney,NSW,4,2014,return,,
Sophie Mackenzie,F,1877,Product 2,39,Shoes,Sydney,NSW,5,2014,return,,
Sophie Mackenzie,F,1877,Product 16,29,Shoes,Sydney,NSW,9,2014,return,,
Sophie Mackenzie,F,1877,Product 15,99,Clothes-Women,Brisbane,QLD,10,2014,return,,
Sophie Mackenzie,F,1877,Product 56,179,Clothes-Women,Brisbane,QLD,10,2014,return,,
Sophie Mackenzie,F,1877,Product 21,79,Clothes-Women,Brisbane,QLD,10,2014,return,,
Sophie Mackenzie,F,1877,Product 70,189,Clothes-Women,Brisbane,QLD,10,2014,return,,
Mary Hill,F,1882,Product 30,45,Shoes,Sydney,NSW,2,2014,new,,
Mary Hill,F,1882,Product 23,49,Bathroom,Melbourne,VIC,10,2014,return,,
Mary Hill,F,1882,Product 42,139,Clothes-Women,Sydney,NSW,10,2014,return,,
Mary Hill,F,1882,Product 17,149,Shoes,Sydney,NSW,10,2014,return,,
Jan Wright,Unknown,1883,Product 16,29,Shoes,Sydney,NSW,1,2014,new,,
Jan Wright,Unknown,1883,Product 114,19.5,Accessories,Melbourne,VIC,2,2014,return,,
Jan Wright,Unknown,1883,Product 87,159,Kitchen,Melbourne,VIC,2,2014,return,,
Jan Wright,Unknown,1883,Product 4,19,Bathroom,Melbourne,VIC,5,2014,return,,
Jan Wright,Unknown,1883,Product 29,129,Kitchen,Sydney,NSW,5,2014,return,,
Jan Wright,Unknown,1883,Product 6,5,Shoes,Sydney,NSW,10,2014,return,,
Sebastian Greene,M,1889,Product 8,69,Clothes-Men,Sydney,NSW,10,2014,new,,
Phil Young,M,1910,Product 76,80,Kitchen,Sydney,NSW,10,2014,new,,
Wendy Simpson,F,1946,Product 16,29,Shoes,Sydney,NSW,2,2014,new,,
Wendy Simpson,F,1946,Product 16,29,Shoes,Sydney,NSW,2,2014,return,,
Wendy Simpson,F,1946,Product 28,12,Household,Melbourne,VIC,4,2014,return,,
Wendy Simpson,F,1946,Product 47,11,Bathroom,Melbourne,VIC,4,2014,return,,
Wendy Simpson,F,1946,Product 16,29,Bathroom,Melbourne,VIC,5,2014,return,,
Wendy Simpson,F,1946,Product 8,69,Clothes-Women,Melbourne,VIC,6,2014,return,,
Wendy Simpson,F,1946,Product 23,49,Clothes-Men,Melbourne,VIC,9,2014,return,,
Wendy Simpson,F,1946,Product 167,309,Clothes-Women,Melbourne,VIC,9,2014,return,,
Wendy Simpson,F,1946,Product 5,35,Household,Melbourne,VIC,10,2014,return,,
Wendy Simpson,F,1946,Product 4,19,Shoes,Sydney,NSW,10,2014,return,,
Wendy Simpson,F,1946,Product 3,14,Bathroom,Melbourne,VIC,12,2014,return,,
Lauren Johnston,F,1948,Product 42,139,Shoes,Sydney,NSW,5,2014,new,,
Lauren Johnston,F,1948,Product 12,59,Clothes-Men,Melbourne,VIC,10,2014,return,,
Lauren Johnston,F,1948,Product 45,199,Clothes-Men,Melbourne,VIC,10,2014,return,,
Amanda Allan,F,1952,Product 15,99,Bathroom,Sydney,NSW,7,2014,new,,
Amanda Allan,F,1952,Product 22,28,Shoes,Sydney,NSW,7,2014,return,,
Amanda Allan,F,1952,Product 21,79,Shoes,Sydney,NSW,8,2014,return,,
Amanda Allan,F,1952,Product 4,19,Shoes,Sydney,NSW,10,2014,return,,
Amanda Allan,F,1952,Product 8,69,Clothes-Men,Sydney,NSW,12,2014,return,,
Deirdre Mackenzie,F,1953,Product 13,25,Bathroom,Sydney,NSW,2,2014,new,,
Deirdre Mackenzie,F,1953,Product 89,7.95,Shoes,Sydney,NSW,4,2014,return,,
Deirdre Mackenzie,F,1953,Product 15,99,Furniture,Sydney,NSW,8,2014,return,,
Deirdre Mackenzie,F,1953,Product 16,29,Clothes-Women,Sydney,NSW,9,2014,return,,
Deirdre Mackenzie,F,1953,Product 17,149,Clothes-Women,Sydney,NSW,10,2014,return,,
Deirdre Mackenzie,F,1953,Product 2,39,Outerwear,Sydney,NSW,10,2014,return,,
Audrey Glover,F,1962,Product 12,59,Clothes-Women,Brisbane,QLD,3,2014,new,,
Audrey Glover,F,1962,Product 4,19,Bathroom,Brisbane,QLD,6,2014,return,,
Audrey Glover,F,1962,Product 7,9,Shoes,Sydney,NSW,10,2014,return,,
Warren Robertson,M,1973,Product 19,89,Furniture,Melbourne,VIC,1,2014,new,,
Warren Robertson,M,1973,Product 21,79,Clothes-Women,Melbourne,VIC,3,2014,return,,
Warren Robertson,M,1973,Product 15,99,Shoes,Sydney,NSW,9,2014,return,,
Warren Robertson,M,1973,Product 21,79,Household,Melbourne,VIC,9,2014,return,,
Warren Robertson,M,1973,Product 27,26,Shoes,Sydney,NSW,10,2014,return,,
Warren Robertson,M,1973,Product 23,49,Furniture,Melbourne,VIC,10,2014,return,,
Warren Robertson,M,1973,Product 16,29,Shoes,Sydney,NSW,12,2014,return,,
Warren Robertson,M,1973,Product 2,39,Shoes,Sydney,NSW,12,2014,return,,
Joanne Rees,F,1983,Product 75,90,Bathroom,Sydney,NSW,4,2014,new,,
Joanne Rees,F,1983,Product 57,10,Shoes,Sydney,NSW,6,2014,return,,
Joanne Rees,F,1983,Product 68,95,Bathroom,Sydney,NSW,10,2014,return,,
Felicity Sharp,F,1986,Product 23,49,Bathroom,Sydney,NSW,10,2014,new,,
Megan Anderson,F,1987,Product 5,35,Kitchen,Melbourne,VIC,2,2014,new,,
Megan Anderson,F,1987,Product 13,25,Shoes,Sydney,NSW,2,2014,return,,
Megan Anderson,F,1987,Product 16,29,Outerwear,Melbourne,VIC,3,2014,return,,
Megan Anderson,F,1987,Product 2,39,Outerwear,Melbourne,VIC,3,2014,return,,
Megan Anderson,F,1987,Product 18,24,Clothes-Men,Sydney,NSW,9,2014,return,,
Megan Anderson,F,1987,Product 12,59,Shoes,Sydney,NSW,10,2014,return,,
Maria Paige,F,1988,Product 93,38,Household,Sydney,NSW,1,2014,new,,
Maria Paige,F,1988,Product 12,59,Bathroom,Sydney,NSW,1,2014,return,,
Maria Paige,F,1988,Product 94,94.95,Shoes,Sydney,NSW,1,2014,return,,
Maria Paige,F,1988,Product 13,25,Shoes,Sydney,NSW,1,2014,return,,
Maria Paige,F,1988,Product 2,39,Accessories,Sydney,NSW,1,2014,return,,
Maria Paige,F,1988,Product 29,129,Bathroom,Sydney,NSW,1,2014,return,,
Maria Paige,F,1988,Product 16,29,Household,Sydney,NSW,2,2014,return,,
Maria Paige,F,1988,Product 23,49,Household,Sydney,NSW,2,2014,return,,
Maria Paige,F,1988,Product 23,49,Bathroom,Sydney,NSW,2,2014,return,,
Maria Paige,F,1988,Product 4,19,Shoes,Sydney,NSW,2,2014,return,,
Maria Paige,F,1988,Product 5,35,Bathroom,Sydney,NSW,2,2014,return,,
Maria Paige,F,1988,Product 16,29,Bathroom,Sydney,NSW,2,2014,return,,
Maria Paige,F,1988,Product 5,35,Bathroom,Sydney,NSW,3,2014,return,,
Maria Paige,F,1988,Product 19,89,Bathroom,Sydney,NSW,3,2014,return,,
Maria Paige,F,1988,Product 16,29,Bathroom,Sydney,NSW,4,2014,return,,
Maria Paige,F,1988,Product 23,49,Bathroom,Sydney,NSW,4,2014,return,,
Maria Paige,F,1988,Product 23,49,Bathroom,Sydney,NSW,4,2014,return,,
Maria Paige,F,1988,Product 23,49,Bathroom,Sydney,NSW,4,2014,return,,
Maria Paige,F,1988,Product 2,39,Bathroom,Sydney,NSW,4,2014,return,,
Maria Paige,F,1988,Product 82,57,Bathroom,Sydney,NSW,4,2014,return,,
Maria Paige,F,1988,Product 5,35,Bathroom,Sydney,NSW,4,2014,return,,
Maria Paige,F,1988,Product 2,39,Bathroom,Sydney,NSW,5,2014,return,,
Maria Paige,F,1988,Product 55,65,Bathroom,Sydney,NSW,5,2014,return,,
Maria Paige,F,1988,Product 16,29,Bathroom,Sydney,NSW,5,2014,return,,
Maria Paige,F,1988,Product 2,39,Bathroom,Sydney,NSW,6,2014,return,,
Maria Paige,F,1988,Product 16,29,Bathroom,Sydney,NSW,6,2014,return,,
Maria Paige,F,1988,Product 16,29,Bathroom,Sydney,NSW,7,2014,return,,
Maria Paige,F,1988,Product 2,39,Bathroom,Sydney,NSW,7,2014,return,,
Maria Paige,F,1988,Product 5,35,Bathroom,Sydney,NSW,7,2014,return,,
Maria Paige,F,1988,Product 67,88,Bathroom,Sydney,NSW,7,2014,return,,
Maria Paige,F,1988,Product 4,19,Bathroom,Sydney,NSW,8,2014,return,,
Maria Paige,F,1988,Product 61,44,Bathroom,Sydney,NSW,8,2014,return,,
Maria Paige,F,1988,Product 23,49,Bathroom,Sydney,NSW,8,2014,return,,
Maria Paige,F,1988,Product 16,29,Shoes,Sydney,NSW,9,2014,return,,
Maria Paige,F,1988,Product 23,49,Shoes,Sydney,NSW,9,2014,return,,
Maria Paige,F,1988,Product 4,19,Shoes,Sydney,NSW,10,2014,return,,
Maria Paige,F,1988,Product 95,100,Bathroom,Sydney,NSW,11,2014,return,,
Maria Paige,F,1988,Product 5,35,Bathroom,Sydney,NSW,11,2014,return,,
Maria Paige,F,1988,Product 16,29,Bathroom,Sydney,NSW,11,2014,return,,
Maria Paige,F,1988,Product 21,79,Bathroom,Sydney,NSW,11,2014,return,,
Maria Paige,F,1988,Product 42,139,Bathroom,Sydney,NSW,11,2014,return,,
Maria Paige,F,1988,Product 4,19,Bathroom,Sydney,NSW,12,2014,return,,
Maria Paige,F,1988,Product 13,25,Bathroom,Sydney,NSW,12,2014,return,,
Maria Paige,F,1988,Product 8,69,Bathroom,Sydney,NSW,12,2014,return,,
Maria Paige,F,1988,Product 41,229,Kitchen,Sydney,NSW,12,2014,return,,
Maria Paige,F,1988,Product 23,49,Bathroom,Sydney,NSW,12,2014,return,,
Maria Paige,F,1988,Product 42,139,Bathroom,Sydney,NSW,12,2014,return,,
Paul Parr,M,2004,Product 15,99,Shoes,Sydney,NSW,10,2014,new,,
Liam Murray,M,2010,Product 13,25,Accessories,Melbourne,VIC,10,2014,new,,
Yvonne Hodges,F,2020,Product 8,69,Shoes,Sydney,NSW,10,2014,new,,
David Anderson,M,2022,Product 42,139,Clothes-Women,Melbourne,VIC,2,2014,new,,
David Anderson,M,2022,Product 8,69,Shoes,Sydney,NSW,10,2014,return,,
David Anderson,M,2022,Product 18,24,Shoes,Sydney,NSW,10,2014,return,,
Alison McDonald,F,2029,Product 12,59,Bathroom,Sydney,NSW,3,2014,new,,
Alison McDonald,F,2029,Product 16,29,Shoes,Sydney,NSW,3,2014,return,,
Alison McDonald,F,2029,Product 19,89,Bathroom,Melbourne,VIC,4,2014,return,,
Alison McDonald,F,2029,Product 16,29,Household,Sydney,NSW,4,2014,return,,
Alison McDonald,F,2029,Product 23,49,Shoes,Sydney,NSW,4,2014,return,,
Alison McDonald,F,2029,Product 4,19,Shoes,Sydney,NSW,9,2014,return,,
Alison McDonald,F,2029,Product 161,52,Clothes-Women,Brisbane,QLD,10,2014,return,,
Zoe Cornish,F,2032,Product 12,59,Clothes-Men,Brisbane,QLD,9,2014,new,,
Zoe Cornish,F,2032,Product 6,5,Shoes,Sydney,NSW,10,2014,return,,
Ava Marshall,F,2042,Product 2,39,Household,Sydney,NSW,4,2014,new,,
Ava Marshall,F,2042,Product 21,79,Bathroom,Sydney,NSW,4,2014,return,,
Ava Marshall,F,2042,Product 5,35,Household,Sydney,NSW,4,2014,return,,
Ava Marshall,F,2042,Product 4,19,Shoes,Sydney,NSW,5,2014,return,,
Ava Marshall,F,2042,Product 23,49,Outerwear,Sydney,NSW,6,2014,return,,
Ava Marshall,F,2042,Product 21,79,Shoes,Sydney,NSW,6,2014,return,,
Ava Marshall,F,2042,Product 4,19,Shoes,Sydney,NSW,6,2014,return,,
Ava Marshall,F,2042,Product 6,5,Shoes,Sydney,NSW,9,2014,return,,
Ava Marshall,F,2042,Product 19,89,Outerwear,Sydney,NSW,10,2014,return,,
Ava Marshall,F,2042,Product 4,19,Clothes-Women,Sydney,NSW,11,2014,return,,
Ava Marshall,F,2042,Product 19,89,Clothes-Women,Sydney,NSW,11,2014,return,,
Ava Marshall,F,2042,Product 23,49,Clothes-Men,Sydney,NSW,11,2014,return,,
Ava Marshall,F,2042,Product 90,40,Shoes,Sydney,NSW,12,2014,return,,
Ava Marshall,F,2042,Product 12,59,Bathroom,Sydney,NSW,12,2014,return,,
Victor Newman,M,2044,Product 57,10,Bathroom,Brisbane,QLD,3,2014,new,,
Victor Newman,M,2044,Product 7,9,Shoes,Sydney,NSW,7,2014,return,,
Victor Newman,M,2044,Product 18,24,Bathroom,Brisbane,QLD,8,2014,return,,
Victor Newman,M,2044,Product 2,39,Bathroom,Brisbane,QLD,10,2014,return,,
Victor Newman,M,2044,Product 14,34,Accessories,Brisbane,QLD,12,2014,return,,
Victor Newman,M,2044,Product 2,39,Accessories,Brisbane,QLD,12,2014,return,,
Leah Anderson,F,2051,Product 4,19,Household,Melbourne,VIC,1,2014,new,,
Leah Anderson,F,2051,Product 2,39,Outerwear,Melbourne,VIC,10,2014,return,,
Theresa Henderson,F,2052,Product 19,89,Bathroom,Melbourne,VIC,6,2014,new,,
Theresa Henderson,F,2052,Product 2,39,Household,Melbourne,VIC,10,2014,return,,
Grace Lee,F,2059,Product 28,12,Shoes,Sydney,NSW,1,2014,new,,
Grace Lee,F,2059,Product 82,57,Household,Melbourne,VIC,6,2014,return,,
Grace Lee,F,2059,Product 2,39,Furniture,Melbourne,VIC,9,2014,return,,
Grace Lee,F,2059,Product 153,379,Shoes,Sydney,NSW,9,2014,return,,
Grace Lee,F,2059,Product 2,39,Shoes,Sydney,NSW,9,2014,return,,
Grace Lee,F,2059,Product 17,149,Shoes,Sydney,NSW,9,2014,return,,
Grace Lee,F,2059,Product 12,59,Shoes,Sydney,NSW,10,2014,return,,
Grace Lee,F,2059,Product 16,29,Shoes,Sydney,NSW,10,2014,return,,
Grace Lee,F,2059,Product 16,29,Shoes,Sydney,NSW,10,2014,return,,
Wanda Thomson,F,2061,Product 5,35,Bathroom,Melbourne,VIC,2,2014,new,,
Wanda Thomson,F,2061,Product 2,39,Shoes,Sydney,NSW,8,2014,return,,
Wanda Thomson,F,2061,Product 2,39,Bathroom,Melbourne,VIC,8,2014,return,,
Wanda Thomson,F,2061,Product 68,95,Bathroom,Melbourne,VIC,9,2014,return,,
Wanda Thomson,F,2061,Product 16,29,Bathroom,Melbourne,VIC,9,2014,return,,
Wanda Thomson,F,2061,Product 45,199,Kitchen,Sydney,NSW,10,2014,return,,
Wanda Thomson,F,2061,Product 4,19,Shoes,Sydney,NSW,10,2014,return,,
Wanda Thomson,F,2061,Product 13,25,Accessories,Melbourne,VIC,10,2014,return,,
Wanda Thomson,F,2061,Product 13,25,Shoes,Sydney,NSW,10,2014,return,,
Wanda Thomson,F,2061,Product 13,25,Accessories,Melbourne,VIC,10,2014,return,,
Wanda Thomson,F,2061,Product 17,149,Household,Melbourne,VIC,11,2014,return,,
Wanda Thomson,F,2061,Product 16,29,Shoes,Sydney,NSW,11,2014,return,,
Wanda Thomson,F,2061,Product 55,65,Bathroom,Melbourne,VIC,12,2014,return,,
Amanda Terry,F,2064,Product 12,59,Household,Brisbane,QLD,1,2014,new,,
Amanda Terry,F,2064,Product 2,39,Household,Brisbane,QLD,3,2014,return,,
Amanda Terry,F,2064,Product 12,59,Household,Brisbane,QLD,4,2014,return,,
Amanda Terry,F,2064,Product 23,49,Shoes,Sydney,NSW,4,2014,return,,
Amanda Terry,F,2064,Product 12,59,Household,Brisbane,QLD,5,2014,return,,
Amanda Terry,F,2064,Product 4,19,Household,Brisbane,QLD,7,2014,return,,
Amanda Terry,F,2064,Product 62,75,Household,Brisbane,QLD,10,2014,return,,
Amanda Terry,F,2064,Product 12,59,Household,Brisbane,QLD,11,2014,return,,
Amanda Terry,F,2064,Product 12,59,Household,Brisbane,QLD,11,2014,return,,
Ruth Vance,F,2073,Product 42,139,Clothes-Women,Sydney,NSW,10,2014,new,,
Melanie King,F,2076,Product 4,19,Household,Melbourne,VIC,1,2014,new,,
Melanie King,F,2076,Product 16,29,Bathroom,Melbourne,VIC,1,2014,return,,
Melanie King,F,2076,Product 2,39,Household,Melbourne,VIC,2,2014,return,,
Melanie King,F,2076,Product 16,29,Bathroom,Melbourne,VIC,3,2014,return,,
Melanie King,F,2076,Product 62,75,Bathroom,Melbourne,VIC,4,2014,return,,
Melanie King,F,2076,Product 16,29,Bathroom,Melbourne,VIC,10,2014,return,,
Melanie King,F,2076,Product 10,15,Shoes,Sydney,NSW,10,2014,return,,
Melanie King,F,2076,Product 16,29,Shoes,Sydney,NSW,10,2014,return,,
Melanie King,F,2076,Product 11,119,Bathroom,Melbourne,VIC,12,2014,return,,
Claire Lewis,F,2077,Product 17,149,Shoes,Sydney,NSW,4,2014,new,,
Claire Lewis,F,2077,Product 15,99,Shoes,Sydney,NSW,8,2014,return,,
Claire Lewis,F,2077,Product 106,125,Shoes,Sydney,NSW,8,2014,return,,
Claire Lewis,F,2077,Product 136,276,Household,Melbourne,VIC,9,2014,return,,
Claire Lewis,F,2077,Product 15,99,Bathroom,Melbourne,VIC,10,2014,return,,
Nicholas Oliver,M,2083,Product 1,16,Household,Melbourne,VIC,10,2014,new,,
Lauren Miller,F,2090,Product 19,89,Clothes-Women,Melbourne,VIC,2,2014,new,,
Lauren Miller,F,2090,Product 12,59,Clothes-Men,Brisbane,QLD,6,2014,return,,
